Domain	Phylum	Class	Order	Family	Genus	Species	tax_id	tax_level	21hA_minus_num	21hA_minus_frac	21hA_plus_num	21hA_plus_frac	21hB_minus_num	21hB_minus_frac	21hB_plus_num	21hB_plus_frac	21hC_minus_num	21hC_minus_frac	21hC_plus_num	21hC_plus_frac	4hA_minus_num	4hA_minus_frac	4hA_plus_num	4hA_plus_frac	4hB_minus_num	4hB_minus_frac	4hB_plus_num	4hB_plus_frac	4hC_minus_num	4hC_minus_frac	4hC_plus_num	4hC_plus_frac	SYTO_10_num	SYTO_10_frac	SYTO_11_num	SYTO_11_frac	SYTO_12_num	SYTO_12_frac	SYTO_13_num	SYTO_13_frac	SYTO_14_num	SYTO_14_frac	SYTO_15_num	SYTO_15_frac	SYTO_16_num	SYTO_16_frac	SYTO_17_num	SYTO_17_frac	SYTO_18_num	SYTO_18_frac	SYTO_1_num	SYTO_1_frac	SYTO_2_num	SYTO_2_frac	SYTO_3_num	SYTO_3_frac	SYTO_4_num	SYTO_4_frac	SYTO_5_num	SYTO_5_frac	SYTO_6_num	SYTO_6_frac	SYTO_7_num	SYTO_7_frac	SYTO_8_num	SYTO_8_frac	SYTO_9_num	SYTO_9_frac	Total_A_num	Total_A_frac	Total_B_num	Total_B_frac	Total_C_num	Total_C_frac
Bacteria	Actinobacteria	Actinomycetia	Corynebacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium parmense	185642	S	596	0.00004	595	0.00007	223	0.00002	424	0.00006	706	0.00009	944	0.00008	973	0.0001	1204	0.00011	1230	0.00004	357	0.00005	518	0.00003	1043	0.00007	891	0.00003	601	0.00004	1229	0.00004	694	0.00005	507	0.00004	514	0.00004	737	0.00004	535	0.00004	88	0.00009	1224	0.00004	553	0.00006	912	0.00004	244	0.00002	329	0.00002	465	0.00002	464	0.00003	272	0.00004	1167	0.00003	8479	0.00015	11409	0.00016	7053	0.00013
Bacteria	Actinobacteria	Actinomycetia	Corynebacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium kubicae	120959	S	613	0.00004	691	0.00008	106	0.00001	299	0.00004	502	0.00007	957	0.00008	659	0.00007	1440	0.00013	839	0.00003	482	0.00006	313	0.00002	723	0.00005	792	0.00003	504	0.00003	1117	0.00004	477	0.00004	518	0.00004	508	0.00004	696	0.00004	532	0.00004	63	0.00006	1375	0.00005	455	0.00005	852	0.00003	250	0.00002	270	0.00002	342	0.00002	504	0.00003	234	0.00003	1178	0.00003	7459	0.00013	10053	0.00014	5892	0.00011
Bacteria	Actinobacteria	Actinomycetia	Corynebacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium heidelbergense	53376	S	401	0.00003	536	0.00006	88	0.00001	259	0.00004	341	0.00004	815	0.00007	527	0.00005	681	0.00006	559	0.00002	497	0.00006	260	0.00002	844	0.00006	614	0.00002	315	0.00002	778	0.00003	387	0.00003	408	0.00003	342	0.00003	465	0.00003	449	0.00003	50	0.00005	925	0.00003	289	0.00003	606	0.00002	222	0.00002	240	0.00002	236	0.00001	426	0.00003	189	0.00002	946	0.00002	5209	0.00009	7100	0.0001	4082	0.00008
Bacteria	Actinobacteria	Actinomycetia	Corynebacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium simiae	1784	S	368	0.00003	454	0.00005	85	0.00001	345	0.00005	383	0.00005	711	0.00006	456	0.00005	724	0.00007	587	0.00002	348	0.00004	317	0.00002	542	0.00004	461	0.00002	343	0.00002	648	0.00002	317	0.00002	351	0.00003	313	0.00003	423	0.00002	362	0.00003	52	0.00005	715	0.00002	238	0.00003	625	0.00002	224	0.00002	207	0.00002	341	0.00002	333	0.00002	214	0.00003	838	0.00002	4826	0.00009	6462	0.00009	3861	0.00007
Bacteria	Actinobacteria	Actinomycetia	Corynebacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium lentiflavum	141349	S	419	0.00003	298	0.00004	70	0.00001	218	0.00003	258	0.00003	680	0.00006	576	0.00006	813	0.00008	555	0.00002	266	0.00003	318	0.00002	823	0.00006	559	0.00002	348	0.00002	787	0.00003	288	0.00002	351	0.00003	288	0.00002	446	0.00003	366	0.00003	47	0.00005	838	0.00003	293	0.00003	554	0.00002	198	0.00001	203	0.00001	201	0.00001	326	0.00002	138	0.00002	635	0.00002	5162	0.00009	6855	0.0001	4014	0.00008
Bacteria	Actinobacteria	Actinomycetia	Corynebacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium shigaense	722731	S	340	0.00002	395	0.00005	99	0.00001	234	0.00003	422	0.00006	699	0.00006	601	0.00006	951	0.00009	764	0.00003	264	0.00003	298	0.00002	786	0.00005	494	0.00002	410	0.00002	802	0.00003	364	0.00003	376	0.00003	317	0.00003	578	0.00003	450	0.00003	58	0.00006	854	0.00003	281	0.00003	670	0.00003	187	0.00001	176	0.00001	265	0.00001	382	0.00003	262	0.00003	989	0.00003	5541	0.0001	7847	0.00011	4509	0.00009
Bacteria	Actinobacteria	Actinomycetia	Corynebacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium stomatepiae	470076	S	323	0.00002	334	0.00004	42	0	399	0.00006	334	0.00004	773	0.00007	415	0.00004	512	0.00005	940	0.00003	262	0.00003	335	0.00002	481	0.00003	392	0.00001	329	0.00002	578	0.00002	323	0.00002	331	0.00003	265	0.00002	446	0.00003	308	0.00002	32	0.00003	657	0.00002	200	0.00002	530	0.00002	135	0.00001	144	0.00001	210	0.00001	295	0.00002	183	0.00002	743	0.00002	4371	0.00008	6009	0.00008	3627	0.00007
Bacteria	Actinobacteria	Actinomycetia	Corynebacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium florentinum	292462	S	325	0.00002	295	0.00004	42	0	269	0.00004	347	0.00005	453	0.00004	429	0.00004	496	0.00005	560	0.00002	348	0.00004	230	0.00001	544	0.00004	484	0.00002	361	0.00002	654	0.00002	339	0.00003	413	0.00003	416	0.00003	435	0.00002	386	0.00003	32	0.00003	680	0.00002	248	0.00003	639	0.00002	187	0.00001	227	0.00002	192	0.00001	294	0.00002	165	0.00002	789	0.00002	4704	0.00008	6490	0.00009	3905	0.00007
Bacteria	Actinobacteria	Actinomycetia	Corynebacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium avium	1764	S	1140	0.00008	1130	0.00013	309	0.00003	521	0.00007	1221	0.00016	2838	0.00024	1862	0.00019	3762	0.00035	1885	0.00007	1176	0.00015	918	0.00006	1539	0.0001	1372	0.00005	940	0.00005	2000	0.00007	923	0.00007	881	0.00007	923	0.00008	1091	0.00006	847	0.00006	125	0.00013	2206	0.00007	690	0.00007	1502	0.00006	467	0.00003	558	0.00004	643	0.00003	1007	0.00007	546	0.00007	2017	0.00005	14799	0.00026	19612	0.00027	11914	0.00023
Bacteria	Actinobacteria	Actinomycetia	Corynebacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium intracellulare	1767	S	1674	0.00012	1317	0.00016	561	0.00006	1040	0.00015	1440	0.00019	3456	0.0003	2714	0.00027	2429	0.00022	4994	0.00017	881	0.00011	869	0.00005	1413	0.00009	2225	0.00008	2934	0.00017	3983	0.00014	1318	0.0001	1607	0.00012	1470	0.00012	2488	0.00014	1462	0.0001	264	0.00027	3808	0.00013	1434	0.00016	2805	0.00011	993	0.00007	771	0.00006	1122	0.00006	1512	0.0001	1030	0.00013	4817	0.00013	23504	0.00042	32816	0.00046	18852	0.00036
Bacteria	Actinobacteria	Actinomycetia	Corynebacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium colombiense	339268	S	401	0.00003	520	0.00006	94	0.00001	157	0.00002	494	0.00007	449	0.00004	487	0.00005	577	0.00005	551	0.00002	211	0.00003	228	0.00001	496	0.00003	430	0.00002	376	0.00002	573	0.00002	242	0.00002	301	0.00002	441	0.00004	393	0.00002	227	0.00002	33	0.00003	830	0.00003	287	0.00003	554	0.00002	207	0.00002	133	0.00001	219	0.00001	359	0.00002	170	0.00002	991	0.00003	5115	0.00009	7216	0.0001	4400	0.00008
Bacteria	Actinobacteria	Actinomycetia	Corynebacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium senriense	2775496	S	323	0.00002	227	0.00003	62	0.00001	235	0.00003	388	0.00005	472	0.00004	726	0.00007	860	0.00008	528	0.00002	177	0.00002	269	0.00002	544	0.00004	420	0.00002	272	0.00002	635	0.00002	288	0.00002	266	0.00002	239	0.00002	334	0.00002	280	0.00002	26	0.00003	764	0.00003	201	0.00002	455	0.00002	169	0.00001	169	0.00001	291	0.00001	254	0.00002	135	0.00002	695	0.00002	3756	0.00007	5336	0.00007	2928	0.00006
Bacteria	Actinobacteria	Actinomycetia	Corynebacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium mantenii	560555	S	293	0.00002	410	0.00005	100	0.00001	108	0.00002	307	0.00004	676	0.00006	516	0.00005	1156	0.00011	632	0.00002	443	0.00006	228	0.00001	373	0.00002	520	0.00002	332	0.00002	742	0.00003	309	0.00002	282	0.00002	345	0.00003	411	0.00002	366	0.00003	40	0.00004	997	0.00003	264	0.00003	603	0.00002	160	0.00001	123	0.00001	268	0.00001	313	0.00002	212	0.00003	684	0.00002	4711	0.00008	6340	0.00009	3766	0.00007
Bacteria	Actinobacteria	Actinomycetia	Corynebacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium marseillense	701042	S	271	0.00002	440	0.00005	57	0.00001	258	0.00004	357	0.00005	541	0.00005	765	0.00008	712	0.00007	679	0.00002	304	0.00004	278	0.00002	447	0.00003	458	0.00002	355	0.00002	827	0.00003	321	0.00002	309	0.00002	305	0.00003	395	0.00002	298	0.00002	49	0.00005	846	0.00003	227	0.00002	652	0.00003	178	0.00001	203	0.00001	199	0.00001	317	0.00002	195	0.00003	734	0.00002	4953	0.00009	6454	0.00009	3740	0.00007
Bacteria	Actinobacteria	Actinomycetia	Corynebacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium paraintracellulare	1138383	S	868	0.00006	853	0.0001	332	0.00003	133	0.00002	635	0.00008	2014	0.00017	396	0.00004	1487	0.00014	979	0.00003	810	0.0001	571	0.00004	1192	0.00008	707	0.00003	283	0.00002	1200	0.00004	473	0.00004	578	0.00004	1157	0.0001	1090	0.00006	845	0.00006	115	0.00012	2402	0.00008	645	0.00007	1425	0.00006	645	0.00005	670	0.00005	1172	0.00006	852	0.00006	535	0.00007	1374	0.00004	11226	0.0002	14241	0.0002	7878	0.00015
Bacteria	Actinobacteria	Actinomycetia	Corynebacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium grossiae	1552759	S	1535	0.00011	1373	0.00016	296	0.00003	515	0.00007	1426	0.00019	2481	0.00021	2057	0.00021	2669	0.00025	2563	0.00009	1637	0.00021	976	0.00006	1938	0.00013	1830	0.00007	1332	0.00008	2653	0.00009	1226	0.00009	856	0.00006	1142	0.0001	1246	0.00007	1009	0.00007	176	0.00018	2823	0.00009	1119	0.00012	2228	0.00009	452	0.00003	484	0.00004	631	0.00003	1155	0.00008	734	0.0001	2601	0.00007	20676	0.00037	27306	0.00038	16752	0.00032
Bacteria	Actinobacteria	Actinomycetia	Corynebacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium rufum	318424	S	857	0.00006	915	0.00011	236	0.00002	356	0.00005	757	0.0001	1642	0.00014	1297	0.00013	1826	0.00017	1328	0.00005	632	0.00008	690	0.00004	1172	0.00008	1033	0.00004	676	0.00004	1169	0.00004	639	0.00005	606	0.00005	883	0.00007	821	0.00005	574	0.00004	103	0.00011	1619	0.00005	550	0.00006	1173	0.00005	297	0.00002	459	0.00003	485	0.00002	537	0.00004	388	0.00005	1414	0.00004	10979	0.00019	15063	0.00021	8795	0.00017
Bacteria	Actinobacteria	Actinomycetia	Corynebacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium frederiksbergense	117567	S	818	0.00006	954	0.00011	154	0.00002	415	0.00006	811	0.00011	1538	0.00013	777	0.00008	1520	0.00014	1129	0.00004	587	0.00008	543	0.00003	986	0.00007	884	0.00003	587	0.00003	1290	0.00004	555	0.00004	666	0.00005	817	0.00007	702	0.00004	511	0.00004	72	0.00007	1607	0.00005	438	0.00005	907	0.00004	332	0.00002	284	0.00002	426	0.00002	512	0.00004	311	0.00004	1128	0.00003	9088	0.00016	12326	0.00017	7222	0.00014
Bacteria	Actinobacteria	Actinomycetia	Corynebacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium conspicuum	44010	S	612	0.00004	629	0.00007	75	0.00001	285	0.00004	422	0.00006	717	0.00006	1041	0.00011	513	0.00005	861	0.00003	407	0.00005	446	0.00003	503	0.00003	665	0.00002	449	0.00003	908	0.00003	406	0.00003	369	0.00003	336	0.00003	471	0.00003	405	0.00003	76	0.00008	1161	0.00004	404	0.00004	850	0.00003	191	0.00001	174	0.00001	289	0.00001	394	0.00003	291	0.00004	1174	0.00003	6503	0.00012	8566	0.00012	5295	0.0001
Bacteria	Actinobacteria	Actinomycetia	Corynebacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium holsaticum	152142	S	560	0.00004	591	0.00007	110	0.00001	193	0.00003	407	0.00005	1050	0.00009	859	0.00009	1234	0.00011	1043	0.00004	293	0.00004	311	0.00002	796	0.00005	726	0.00003	490	0.00003	1138	0.00004	392	0.00003	381	0.00003	502	0.00004	670	0.00004	429	0.00003	55	0.00006	1246	0.00004	394	0.00004	885	0.00003	210	0.00002	249	0.00002	316	0.00002	390	0.00003	302	0.00004	1401	0.00004	6919	0.00012	9380	0.00013	5543	0.0001
Bacteria	Actinobacteria	Actinomycetia	Corynebacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium branderi	43348	S	544	0.00004	624	0.00007	154	0.00002	248	0.00004	376	0.00005	770	0.00007	498	0.00005	1160	0.00011	881	0.00003	400	0.00005	443	0.00003	994	0.00007	578	0.00002	446	0.00003	819	0.00003	359	0.00003	452	0.00003	406	0.00003	662	0.00004	376	0.00003	79	0.00008	988	0.00003	400	0.00004	799	0.00003	236	0.00002	261	0.00002	334	0.00002	381	0.00003	199	0.00003	1031	0.00003	6723	0.00012	8953	0.00012	5124	0.0001
Bacteria	Actinobacteria	Actinomycetia	Corynebacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium dioxanotrophicus	482462	S	662	0.00005	1029	0.00012	115	0.00001	328	0.00005	889	0.00012	1222	0.0001	1270	0.00013	1489	0.00014	1332	0.00005	663	0.00009	598	0.00004	1749	0.00012	1085	0.00004	664	0.00004	1397	0.00005	462	0.00003	510	0.00004	651	0.00005	855	0.00005	495	0.00003	86	0.00009	1464	0.00005	510	0.00006	1334	0.00005	339	0.00003	262	0.00002	471	0.00002	677	0.00005	413	0.00005	1545	0.00004	9881	0.00017	13099	0.00018	7622	0.00014
Bacteria	Actinobacteria	Actinomycetia	Corynebacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium goodii	134601	S	628	0.00004	1133	0.00014	68	0.00001	362	0.00005	473	0.00006	956	0.00008	886	0.00009	635	0.00006	1083	0.00004	691	0.00009	504	0.00003	990	0.00007	789	0.00003	571	0.00003	1179	0.00004	482	0.00004	552	0.00004	663	0.00006	691	0.00004	514	0.00004	84	0.00009	1458	0.00005	500	0.00005	1014	0.00004	303	0.00002	398	0.00003	545	0.00003	464	0.00003	271	0.00004	1232	0.00003	8503	0.00015	11166	0.00016	6428	0.00012
Bacteria	Actinobacteria	Actinomycetia	Corynebacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium gordonae	1778	S	487	0.00003	448	0.00005	112	0.00001	377	0.00005	535	0.00007	823	0.00007	596	0.00006	1140	0.00011	1184	0.00004	413	0.00005	297	0.00002	703	0.00005	677	0.00002	410	0.00002	742	0.00003	420	0.00003	426	0.00003	416	0.00003	481	0.00003	430	0.00003	47	0.00005	974	0.00003	292	0.00003	684	0.00003	225	0.00002	219	0.00002	388	0.00002	317	0.00002	219	0.00003	983	0.00003	5798	0.0001	7917	0.00011	4744	0.00009
Bacteria	Actinobacteria	Actinomycetia	Corynebacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium paragordonae	1389713	S	504	0.00004	528	0.00006	129	0.00001	160	0.00002	545	0.00007	963	0.00008	517	0.00005	1093	0.0001	665	0.00002	427	0.00006	308	0.00002	712	0.00005	682	0.00002	464	0.00003	818	0.00003	411	0.00003	392	0.00003	414	0.00003	606	0.00003	487	0.00003	61	0.00006	1027	0.00003	346	0.00004	716	0.00003	181	0.00001	196	0.00001	327	0.00002	384	0.00003	293	0.00004	996	0.00003	7024	0.00012	9527	0.00013	5474	0.0001
Bacteria	Actinobacteria	Actinomycetia	Corynebacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium koreense	1069220	S	560	0.00004	626	0.00007	128	0.00001	213	0.00003	645	0.00009	1131	0.0001	691	0.00007	1008	0.00009	952	0.00003	665	0.00009	347	0.00002	1053	0.00007	653	0.00002	485	0.00003	896	0.00003	441	0.00003	448	0.00003	405	0.00003	686	0.00004	449	0.00003	94	0.0001	1247	0.00004	399	0.00004	708	0.00003	229	0.00002	306	0.00002	337	0.00002	496	0.00003	311	0.00004	1095	0.00003	7806	0.00014	10632	0.00015	6454	0.00012
Bacteria	Actinobacteria	Actinomycetia	Corynebacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium diernhoferi	1801	S	459	0.00003	687	0.00008	114	0.00001	282	0.00004	435	0.00006	867	0.00007	795	0.00008	944	0.00009	1126	0.00004	581	0.00008	333	0.00002	914	0.00006	793	0.00003	560	0.00003	1080	0.00004	521	0.00004	412	0.00003	568	0.00005	536	0.00003	503	0.00004	59	0.00006	1557	0.00005	480	0.00005	1044	0.00004	249	0.00002	264	0.00002	396	0.00002	475	0.00003	304	0.00004	1281	0.00003	7408	0.00013	9728	0.00014	5663	0.00011
Bacteria	Actinobacteria	Actinomycetia	Corynebacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium shinjukuense	398694	S	399	0.00003	459	0.00005	73	0.00001	129	0.00002	371	0.00005	497	0.00004	480	0.00005	386	0.00004	669	0.00002	207	0.00003	304	0.00002	493	0.00003	456	0.00002	229	0.00001	506	0.00002	337	0.00003	292	0.00002	264	0.00002	406	0.00002	217	0.00002	35	0.00004	641	0.00002	227	0.00002	499	0.00002	117	0.00001	127	0.00001	192	0.00001	246	0.00002	200	0.00003	651	0.00002	4236	0.00007	5815	0.00008	3303	0.00006
Bacteria	Actinobacteria	Actinomycetia	Corynebacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium paraterrae	577492	S	382	0.00003	363	0.00004	87	0.00001	128	0.00002	396	0.00005	767	0.00007	558	0.00006	806	0.00007	663	0.00002	451	0.00006	326	0.00002	803	0.00005	503	0.00002	369	0.00002	711	0.00002	291	0.00002	306	0.00002	299	0.00003	479	0.00003	300	0.00002	44	0.00004	950	0.00003	289	0.00003	593	0.00002	212	0.00002	149	0.00001	265	0.00001	352	0.00002	198	0.00003	959	0.00003	5362	0.00009	7347	0.0001	4339	0.00008
Bacteria	Actinobacteria	Actinomycetia	Corynebacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium tuberculosis	1773	S	346	0.00002	1010	0.00012	201	0.00002	77	0.00001	788	0.0001	3236	0.00028	24392	0.00246	30140	0.00279	2616	0.00009	1063	0.00014	420	0.00003	691	0.00005	1350	0.00005	1443	0.00008	1804	0.00006	1393	0.0001	1651	0.00013	1281	0.00011	2336	0.00013	2104	0.00015	514	0.00053	2941	0.0001	1157	0.00013	5068	0.0002	579	0.00004	443	0.00003	1053	0.00005	983	0.00007	264	0.00003	3264	0.00009	63025	0.00112	78252	0.00109	62740	0.00118
Bacteria	Actinobacteria	Actinomycetia	Corynebacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium canettii	78331	S	73	0.00001	188	0.00002	34	0	124	0.00002	72	0.00001	319	0.00003	125	0.00001	332	0.00003	249	0.00001	120	0.00002	162	0.00001	294	0.00002	211	0.00001	205	0.00001	322	0.00001	151	0.00001	152	0.00001	170	0.00001	290	0.00002	171	0.00001	29	0.00003	429	0.00001	176	0.00002	347	0.00001	57	0	96	0.00001	109	0.00001	157	0.00001	110	0.00001	375	0.00001	18027	0.00032	150331	0.00209	34107	0.00064
Bacteria	Actinobacteria	Actinomycetia	Corynebacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium orygis	1305738	S	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108	0	0	0	14	0	0	0	0	0	0	0	0	0	5	0	60	0	7	0	0	0	10	0	0	0	0	0	0	0	15	0	0	0	0	0	12	0	0	0	13	0	31	0	39	0	211	0	89	0
Bacteria	Actinobacteria	Actinomycetia	Corynebacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium kansasii	1768	S	356	0.00003	415	0.00005	45	0	302	0.00004	295	0.00004	665	0.00006	355	0.00004	826	0.00008	619	0.00002	319	0.00004	308	0.00002	287	0.00002	456	0.00002	315	0.00002	632	0.00002	241	0.00002	290	0.00002	252	0.00002	422	0.00002	317	0.00002	36	0.00004	660	0.00002	167	0.00002	511	0.00002	162	0.00001	195	0.00001	298	0.00002	363	0.00003	202	0.00003	843	0.00002	9491	0.00017	11199	0.00016	12561	0.00024
Bacteria	Actinobacteria	Actinomycetia	Corynebacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium seoulense	386911	S	366	0.00003	365	0.00004	57	0.00001	127	0.00002	295	0.00004	994	0.00009	499	0.00005	462	0.00004	745	0.00003	368	0.00005	305	0.00002	408	0.00003	505	0.00002	328	0.00002	635	0.00002	460	0.00003	446	0.00003	395	0.00003	537	0.00003	311	0.00002	37	0.00004	943	0.00003	401	0.00004	741	0.00003	170	0.00001	187	0.00001	189	0.00001	337	0.00002	269	0.00003	861	0.00002	4440	0.00008	6078	0.00008	3479	0.00007
Bacteria	Actinobacteria	Actinomycetia	Corynebacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium heckeshornense	110505	S	338	0.00002	374	0.00004	62	0.00001	95	0.00001	246	0.00003	485	0.00004	464	0.00005	481	0.00004	644	0.00002	259	0.00003	196	0.00001	372	0.00002	364	0.00001	312	0.00002	590	0.00002	277	0.00002	259	0.00002	271	0.00002	396	0.00002	329	0.00002	41	0.00004	673	0.00002	256	0.00003	479	0.00002	147	0.00001	134	0.00001	271	0.00001	278	0.00002	222	0.00003	885	0.00002	4456	0.00008	5982	0.00008	3442	0.00007
Bacteria	Actinobacteria	Actinomycetia	Corynebacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium malmoense	1780	S	334	0.00002	266	0.00003	45	0	389	0.00006	327	0.00004	522	0.00004	447	0.00005	605	0.00006	671	0.00002	293	0.00004	218	0.00001	524	0.00004	538	0.00002	297	0.00002	615	0.00002	278	0.00002	360	0.00003	329	0.00003	537	0.00003	274	0.00002	44	0.00004	687	0.00002	317	0.00003	549	0.00002	132	0.00001	131	0.00001	136	0.00001	247	0.00002	176	0.00002	658	0.00002	4289	0.00008	5736	0.00008	3457	0.00007
Bacteria	Actinobacteria	Actinomycetia	Corynebacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium basiliense	2094119	S	314	0.00002	265	0.00003	23	0	222	0.00003	287	0.00004	368	0.00003	367	0.00004	462	0.00004	475	0.00002	135	0.00002	187	0.00001	166	0.00001	305	0.00001	182	0.00001	473	0.00002	240	0.00002	242	0.00002	278	0.00002	377	0.00002	238	0.00002	31	0.00003	491	0.00002	188	0.00002	396	0.00002	90	0.00001	101	0.00001	166	0.00001	244	0.00002	156	0.00002	575	0.00002	3087	0.00005	4299	0.00006	2519	0.00005
Bacteria	Actinobacteria	Actinomycetia	Corynebacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium xenopi	1789	S	327	0.00002	371	0.00004	40	0	144	0.00002	260	0.00003	523	0.00004	435	0.00004	525	0.00005	486	0.00002	250	0.00003	320	0.00002	544	0.00004	434	0.00002	328	0.00002	574	0.00002	390	0.00003	396	0.00003	455	0.00004	454	0.00003	263	0.00002	25	0.00003	627	0.00002	242	0.00003	486	0.00002	158	0.00001	111	0.00001	123	0.00001	340	0.00002	175	0.00002	615	0.00002	3937	0.00007	5628	0.00008	3270	0.00006
Bacteria	Actinobacteria	Actinomycetia	Corynebacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium noviomagense	459858	S	307	0.00002	312	0.00004	68	0.00001	295	0.00004	357	0.00005	558	0.00005	300	0.00003	464	0.00004	507	0.00002	156	0.00002	265	0.00002	464	0.00003	285	0.00001	249	0.00001	580	0.00002	254	0.00002	272	0.00002	312	0.00003	365	0.00002	324	0.00002	42	0.00004	667	0.00002	333	0.00004	493	0.00002	117	0.00001	132	0.00001	119	0.00001	219	0.00002	148	0.00002	610	0.00002	4244	0.00008	5619	0.00008	3300	0.00006
Bacteria	Actinobacteria	Actinomycetia	Corynebacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium vicinigordonae	1719132	S	301	0.00002	416	0.00005	120	0.00001	206	0.00003	283	0.00004	776	0.00007	367	0.00004	681	0.00006	470	0.00002	302	0.00004	259	0.00002	377	0.00003	409	0.00001	328	0.00002	649	0.00002	249	0.00002	274	0.00002	223	0.00002	368	0.00002	235	0.00002	47	0.00005	735	0.00002	240	0.00003	515	0.00002	195	0.00001	254	0.00002	291	0.00001	253	0.00002	198	0.00003	686	0.00002	4283	0.00008	5596	0.00008	3461	0.00007
Bacteria	Actinobacteria	Actinomycetia	Corynebacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium riyadhense	486698	S	299	0.00002	217	0.00003	36	0	236	0.00003	342	0.00005	507	0.00004	411	0.00004	445	0.00004	500	0.00002	198	0.00003	153	0.00001	494	0.00003	385	0.00001	243	0.00001	440	0.00001	256	0.00002	280	0.00002	355	0.00003	354	0.00002	266	0.00002	36	0.00004	646	0.00002	176	0.00002	443	0.00002	142	0.00001	150	0.00001	186	0.00001	322	0.00002	171	0.00002	687	0.00002	3668	0.00006	4985	0.00007	3020	0.00006
Bacteria	Actinobacteria	Actinomycetia	Corynebacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium lacus	169765	S	293	0.00002	313	0.00004	76	0.00001	166	0.00002	156	0.00002	520	0.00004	380	0.00004	326	0.00003	699	0.00002	242	0.00003	180	0.00001	521	0.00003	383	0.00001	292	0.00002	518	0.00002	304	0.00002	345	0.00003	262	0.00002	395	0.00002	304	0.00002	33	0.00003	681	0.00002	240	0.00003	477	0.00002	158	0.00001	143	0.00001	205	0.00001	243	0.00002	207	0.00003	660	0.00002	3821	0.00007	5220	0.00007	3124	0.00006
Bacteria	Actinobacteria	Actinomycetia	Corynebacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium spongiae	886343	S	286	0.00002	474	0.00006	30	0	152	0.00002	249	0.00003	471	0.00004	420	0.00004	1175	0.00011	346	0.00001	162	0.00002	112	0.00001	402	0.00003	433	0.00002	258	0.00002	507	0.00002	212	0.00002	251	0.00002	170	0.00001	289	0.00002	220	0.00002	22	0.00002	674	0.00002	217	0.00002	475	0.00002	86	0.00001	104	0.00001	164	0.00001	262	0.00002	178	0.00002	743	0.00002	3351	0.00006	4591	0.00006	2700	0.00005
Bacteria	Actinobacteria	Actinomycetia	Corynebacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium ostraviense	2738409	S	293	0.00002	317	0.00004	81	0.00001	170	0.00002	373	0.00005	370	0.00003	523	0.00005	678	0.00006	566	0.00002	364	0.00005	209	0.00001	251	0.00002	318	0.00001	228	0.00001	519	0.00002	303	0.00002	280	0.00002	219	0.00002	283	0.00002	296	0.00002	33	0.00003	518	0.00002	165	0.00002	420	0.00002	151	0.00001	134	0.00001	202	0.00001	228	0.00002	153	0.00002	596	0.00002	3666	0.00006	5161	0.00007	3017	0.00006
